Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
MECHELEN - FH01;905291;;;;;;;;Minderbroedersgang;12;;BUILDING template
MECHELEN - FH01;905716;;;;;;;;Tichelrij;1;;BUILDING template
MECHELEN - FH01;4082899;;;;;;;;Begijnenstraat;23;;BUILDING template
MECHELEN - FH01;901195;;;;;;;;Grote Markt;16;;BUILDING template
MECHELEN - FH01;3043719;;;;;;;;Nauwstraat;4;;BUILDING template
MECHELEN - FH01;905717;;;;;;;;Tichelrij;2;;BUILDING template
MECHELEN - FH01;3030832;;;;;;;;Begijnenstraat;25;;BUILDING template
MECHELEN - FH01;3043720;;;;;;;;Nauwstraat;5;;BUILDING template
MECHELEN - FH01;4241214;;;;;;;;Tichelrij;3;;BUILDING template
MECHELEN - FH01;905647;;;;;;;;Begijnenstraat;28;;BUILDING template
MECHELEN - FH01;901198;;;;;;;;Grote Markt;18;;BUILDING template
MECHELEN - FH01;3043721;;;;;;;;Nauwstraat;7;;BUILDING template
MECHELEN - FH01;5602992;;;;;;;;Tichelrij;4;;BUILDING template
MECHELEN - FH01;3030835;;;;;;;;Begijnenstraat;29;;BUILDING template
MECHELEN - FH01;901197;;;;;;;;Grote Markt;19;;BUILDING template
MECHELEN - FH01;905662;;;;;;;;Nauwstraat;9;;BUILDING template
MECHELEN - FH01;3050150;;;;;;;;Tichelrij;5;;BUILDING template
MECHELEN - FH01;905644;;;;;;;;Begijnenstraat;31;;BUILDING template
MECHELEN - FH01;5431501;;;;;;;;Grote Markt;20;;BUILDING template
MECHELEN - FH01;3050151;;;;;;;;Tichelrij;6;;BUILDING template
MECHELEN - FH01;4748706;;;;;;;;Begijnenstraat;32;;BUILDING template
MECHELEN - FH01;905043;;;;;;;;Grote Markt;23;;BUILDING template
MECHELEN - FH01;3043723;;;;;;;;Nauwstraat;11;;BUILDING template
MECHELEN - FH01;3050152;;;;;;;;Tichelrij;7;;BUILDING template
MECHELEN - FH01;4205021;;;;;;;;Begijnenstraat;33;;BUILDING template
MECHELEN - FH01;3042686;;;;;;;;Grote Markt;27;;BUILDING template
MECHELEN - FH01;3050154;;;;;;;;Tichelrij;8;;BUILDING template
MECHELEN - FH01;3030836;;;;;;;;Begijnenstraat;34;;BUILDING template
MECHELEN - FH01;3042688;;;;;;;;Grote Markt;28;;BUILDING template
MECHELEN - FH01;3050156;;;;;;;;Tichelrij;9;;BUILDING template
MECHELEN - FH01;3042690;;;;;;;;Grote Markt;29;;BUILDING template
MECHELEN - FH01;935327;;;;;;;;Nieuwe Beggaardenstraat;1;;BUILDING template
MECHELEN - FH01;3030840;;;;;;;;Begijnenstraat;36;;BUILDING template
MECHELEN - FH01;3042692;;;;;;;;Grote Markt;30;;BUILDING template
MECHELEN - FH01;4053796;;;;;;;;Nieuwe Beggaardenstraat;7;;BUILDING template
MECHELEN - FH01;1461368;;;;;;;;Begijnenstraat;37;;BUILDING template
MECHELEN - FH01;3042694;;;;;;;;Grote Markt;31;;BUILDING template
MECHELEN - FH01;4739222;;;;;;;;Nieuwe Beggaardenstraat;13;;BUILDING template
MECHELEN - FH01;901168;;;;;;;;Standonckstraat;13;;BUILDING template
MECHELEN - FH01;1350667;;;;;;;;Begijnenstraat;38;;BUILDING template
MECHELEN - FH01;3042695;;;;;;;;Grote Markt;32;;BUILDING template
MECHELEN - FH01;935328;;;;;;;;Nieuwe Beggaardenstraat;15;;BUILDING template
MECHELEN - FH01;905718;;;;;;;;Tichelrij;15;;BUILDING template
MECHELEN - FH01;3042699;;;;;;;;Grote Markt;34;;BUILDING template
MECHELEN - FH01;930551;;;;;;;;Nieuwe Beggaardenstraat;17;;BUILDING template
MECHELEN - FH01;3030842;;;;;;;;Begijnenstraat;40;;BUILDING template
MECHELEN - FH01;3042700;;;;;;;;Grote Markt;35;;BUILDING template
MECHELEN - FH01;4247635;;;;;;;;Nieuwe Beggaardenstraat;19;;BUILDING template
MECHELEN - FH01;4737549;;;;;;;;Van Hoeystraat;5;;BUILDING template
MECHELEN - FH01;903518;;;;;;;;Korte schipstraat;4;;BUILDING template
MECHELEN - FH01;3943977;;;;;;;;Begijnenstraat;41;;BUILDING template
MECHELEN - FH01;3042701;;;;;;;;Grote Markt;36;;BUILDING template
MECHELEN - FH01;4733077;;;;;;;;Nieuwe Beggaardenstraat;21;;BUILDING template
MECHELEN - FH01;898130;;;;;;;;Van Hoeystraat;7;;BUILDING template
MECHELEN - FH01;4748711;;;;;;;;Begijnenstraat;42;;BUILDING template
MECHELEN - FH01;3042702;;;;;;;;Grote Markt;37;;BUILDING template
MECHELEN - FH01;4733080;;;;;;;;Nieuwe Beggaardenstraat;23;;BUILDING template
MECHELEN - FH01;898131;;;;;;;;Van Hoeystraat;15;;BUILDING template
MECHELEN - FH01;3047556;;;;;;;;Korte schipstraat;6;;BUILDING template
MECHELEN - FH01;1351370;;;;;;;;Begijnenstraat;43;;BUILDING template
MECHELEN - FH01;4746694;;;;;;;;Grote Markt;38;;BUILDING template
MECHELEN - FH01;930422;;;;;;;;Nieuwe Beggaardenstraat;29;;BUILDING template
MECHELEN - FH01;4731662;;;;;;;;Van Hoeystraat;19;;BUILDING template
MECHELEN - FH01;4748712;;;;;;;;Begijnenstraat;44;;BUILDING template
MECHELEN - FH01;904902;;;;;;;;Grote Markt;39;;BUILDING template
MECHELEN - FH01;3030800;;;;;;;;Nieuwe Beggaardenstraat;31;;BUILDING template
MECHELEN - FH01;4731664;;;;;;;;Van Hoeystraat;21;;BUILDING template
MECHELEN - FH01;901180;;;;;;;;Frederik de Merodestraat;23;;BUILDING template
MECHELEN - FH01;4748677;;;;;;;;Begijnenstraat;45;;BUILDING template
MECHELEN - FH01;3030803;;;;;;;;Nieuwe Beggaardenstraat;33;;BUILDING template
MECHELEN - FH01;4731666;;;;;;;;Van Hoeystraat;23;;BUILDING template
MECHELEN - FH01;905648;;;;;;;;Begijnenstraat;48;;BUILDING template
MECHELEN - FH01;3035734;;;;;;;;Hallestraat;8;;BUILDING template
MECHELEN - FH01;930421;;;;;;;;Nieuwe Beggaardenstraat;35;;BUILDING template
MECHELEN - FH01;5838515;;;;;;;;Van Hoeystraat;25;;BUILDING template
MECHELEN - FH01;3047664;;;;;;;;Lange schipstraat;81;;BUILDING template
MECHELEN - FH01;3944054;;;;;;;;Hallestraat;16;;BUILDING template
MECHELEN - FH01;930420;;;;;;;;Nieuwe Beggaardenstraat;37;;BUILDING template
MECHELEN - FH01;5838514;;;;;;;;Van Hoeystraat;27;;BUILDING template
MECHELEN - FH01;3944182;;;;;;;;Lange schipstraat;87;;BUILDING template
MECHELEN - FH01;905643;;;;;;;;Begijnenstraat;52;;BUILDING template
MECHELEN - FH01;3030808;;;;;;;;Nieuwe Beggaardenstraat;41;;BUILDING template
MECHELEN - FH01;5838513;;;;;;;;Van Hoeystraat;29;;BUILDING template
MECHELEN - FH01;3030844;;;;;;;;Begijnenstraat;56;;BUILDING template
MECHELEN - FH01;3036250;;;;;;;;Hazestraat;5;;BUILDING template
MECHELEN - FH01;930419;;;;;;;;Nieuwe Beggaardenstraat;43;;BUILDING template
MECHELEN - FH01;4731669;;;;;;;;Van Hoeystraat;31;;BUILDING template
MECHELEN - FH01;3047649;;;;;;;;Lange Schipstraat;71;;BUILDING template
MECHELEN - FH01;905642;;;;;;;;Begijnenstraat;58;;BUILDING template
MECHELEN - FH01;3036251;;;;;;;;Hazestraat;7;;BUILDING template
MECHELEN - FH01;905322;;;;;;;;Varkensstraat;1;;BUILDING template
MECHELEN - FH01;905285;;;;;;;;Begijnenstraat;27;A;BUILDING template
MECHELEN - FH01;4751397;;;;;;;;Hazestraat;8;;BUILDING template
MECHELEN - FH01;901204;;;;;;;;Nieuwwerk;1;;BUILDING template
MECHELEN - FH01;4073865;;;;;;;;Varkensstraat;3;;BUILDING template
MECHELEN - FH01;3047662;;;;;;;;Lange Schipstraat;79;;BUILDING template
MECHELEN - FH01;3048616;;;;;;;;Sint-Katelijnestraat;29;;BUILDING template
MECHELEN - FH01;3943978;;;;;;;;Begijnenstraat;43;A;BUILDING template
MECHELEN - FH01;3036253;;;;;;;;Hazestraat;9;;BUILDING template
MECHELEN - FH01;3044665;;;;;;;;Nieuwwerk;2;;BUILDING template
MECHELEN - FH01;4745458;;;;;;;;Varkensstraat;5;;BUILDING template
MECHELEN - FH01;3033487;;;;;;;;Dobbelhuizen;27;;BUILDING template
MECHELEN - FH01;3055141;;;;;;;;Thaborstraat;77;;BUILDING template
MECHELEN - FH01;901609;;;;;;;;Biest;2;;BUILDING template
MECHELEN - FH01;3036255;;;;;;;;Hazestraat;10;;BUILDING template
MECHELEN - FH01;5403847;;;;;;;;Nieuwwerk;6;;BUILDING template
MECHELEN - FH01;3051124;;;;;;;;Varkensstraat;6;;BUILDING template
MECHELEN - FH01;5515790;;;;;;;;Sint-Janskerkhof;1;;BUILDING template
MECHELEN - FH01;3031078;;;;;;;;Biest;4;;BUILDING template
MECHELEN - FH01;3036256;;;;;;;;Hazestraat;11;;BUILDING template
MECHELEN - FH01;3044667;;;;;;;;Nieuwwerk;7;;BUILDING template
MECHELEN - FH01;905321;;;;;;;;Varkensstraat;7;;BUILDING template
MECHELEN - FH01;6192370;;;;;;;;Sint-Katelijnestraat;40;;BUILDING template
MECHELEN - FH01;4731741;;;;;;;;Biest;6;;BUILDING template
MECHELEN - FH01;3036258;;;;;;;;Hazestraat;12;;BUILDING template
MECHELEN - FH01;5374207;;;;;;;;Nieuwwerk;8;;BUILDING template
MECHELEN - FH01;901612;;;;;;;;Biest;10;;BUILDING template
MECHELEN - FH01;5414784;;;;;;;;Nieuwwerk;9;;BUILDING template
MECHELEN - FH01;904912;;;;;;;;Blauwhondstraat;1;;BUILDING template
MECHELEN - FH01;3036260;;;;;;;;Hazestraat;14;;BUILDING template
MECHELEN - FH01;3044668;;;;;;;;Nieuwwerk;10;;BUILDING template
MECHELEN - FH01;3031270;;;;;;;;Blauwhondstraat;3;;BUILDING template
MECHELEN - FH01;3036262;;;;;;;;Hazestraat;16;;BUILDING template
MECHELEN - FH01;3044669;;;;;;;;Nieuwwerk;11;;BUILDING template
MECHELEN - FH01;3051139;;;;;;;;Veemarkt;1;;BUILDING template
MECHELEN - FH01;3031272;;;;;;;;Blauwhondstraat;5;;BUILDING template
MECHELEN - FH01;905241;;;;;;;;Hazestraat;20;;BUILDING template
MECHELEN - FH01;905278;;;;;;;;Onder-den-Toren;1;;BUILDING template
MECHELEN - FH01;901430;;;;;;;;Veemarkt;2;;BUILDING template
MECHELEN - FH01;3031273;;;;;;;;Blauwhondstraat;7;;BUILDING template
MECHELEN - FH01;904922;;;;;;;;Ijzerenleen;1;;BUILDING template
MECHELEN - FH01;3045165;;;;;;;;Onder-den-Toren;2;;BUILDING template
MECHELEN - FH01;901431;;;;;;;;Veemarkt;3;;BUILDING template
MECHELEN - FH01;901202;;;;;;;;Wollemarkt;14;;BUILDING template
MECHELEN - FH01;3031275;;;;;;;;Blauwhondstraat;11;;BUILDING template
MECHELEN - FH01;3037607;;;;;;;;Ijzerenleen;2;;BUILDING template
MECHELEN - FH01;3051142;;;;;;;;Veemarkt;5;;BUILDING template
MECHELEN - FH01;3031278;;;;;;;;Blauwhondstraat;15;;BUILDING template
MECHELEN - FH01;3037608;;;;;;;;Ijzerenleen;3;;BUILDING template
MECHELEN - FH01;3045166;;;;;;;;Onder-den-Toren;4;;BUILDING template
MECHELEN - FH01;3051143;;;;;;;;Veemarkt;7;;BUILDING template
MECHELEN - FH01;5547298;;;;;;;;Sint-Romboutskerkhof;6;;BUILDING template
MECHELEN - FH01;904913;;;;;;;;Blauwhondstraat;21;;BUILDING template
MECHELEN - FH01;905273;;;;;;;;Ijzerenleen;4;;BUILDING template
MECHELEN - FH01;3045168;;;;;;;;Onder-den-Toren;5;;BUILDING template
MECHELEN - FH01;3051149;;;;;;;;Veemarkt;13;;BUILDING template
MECHELEN - FH01;3040449;;;;;;;;Leermarkt;50;;BUILDING template
MECHELEN - FH01;904914;;;;;;;;Blauwhondstraat;25;;BUILDING template
MECHELEN - FH01;3037611;;;;;;;;Ijzerenleen;5;;BUILDING template
MECHELEN - FH01;3045170;;;;;;;;Onder-den-Toren;6;;BUILDING template
MECHELEN - FH01;3051152;;;;;;;;Veemarkt;15;;BUILDING template
MECHELEN - FH01;6518670;;;;;;;;Sint-Romboutskerkhof;2;A;BUILDING template
MECHELEN - FH01;5403850;;;;;;;;Blauwhondstraat;27;;BUILDING template
MECHELEN - FH01;3037612;;;;;;;;Ijzerenleen;6;;BUILDING template
MECHELEN - FH01;3045171;;;;;;;;Onder-den-Toren;7;;BUILDING template
MECHELEN - FH01;3051155;;;;;;;;Veemarkt;17;;BUILDING template
MECHELEN - FH01;3029549;;;;;;;;Arme-Clarenstraat;27;;BUILDING template
MECHELEN - FH01;3031540;;;;;;;;Borzestraat;1;;BUILDING template
MECHELEN - FH01;3037613;;;;;;;;Ijzerenleen;7;;BUILDING template
MECHELEN - FH01;3045175;;;;;;;;Onder-den-Toren;9;;BUILDING template
MECHELEN - FH01;3037615;;;;;;;;Ijzerenleen;8;;BUILDING template
MECHELEN - FH01;905281;;;;;;;;Onder-den-Toren;10;;BUILDING template
MECHELEN - FH01;3051162;;;;;;;;Veemarkt;21;;BUILDING template
MECHELEN - FH01;3031543;;;;;;;;Borzestraat;4;;BUILDING template
MECHELEN - FH01;3037617;;;;;;;;Ijzerenleen;9;;BUILDING template
MECHELEN - FH01;4705325;;;;;;;;Onder-den-Toren;11;;BUILDING template
MECHELEN - FH01;3051163;;;;;;;;Veemarkt;23;;BUILDING template
MECHELEN - FH01;4745562;;;;;;;;Steenweg;38;;BUILDING template
MECHELEN - FH01;3031545;;;;;;;;Borzestraat;6;;BUILDING template
MECHELEN - FH01;3037618;;;;;;;;Ijzerenleen;10;;BUILDING template
MECHELEN - FH01;4700780;;;;;;;;Onder-den-Toren;12;;BUILDING template
MECHELEN - FH01;3051165;;;;;;;;Veemarkt;25;;BUILDING template
MECHELEN - FH01;3031546;;;;;;;;Borzestraat;8;;BUILDING template
MECHELEN - FH01;3037619;;;;;;;;Ijzerenleen;12;;BUILDING template
MECHELEN - FH01;905280;;;;;;;;Onder-den-Toren;14;;BUILDING template
MECHELEN - FH01;3051168;;;;;;;;Veemarkt;29;;BUILDING template
MECHELEN - FH01;3031548;;;;;;;;Borzestraat;10;;BUILDING template
MECHELEN - FH01;904924;;;;;;;;Ijzerenleen;13;;BUILDING template
MECHELEN - FH01;3051172;;;;;;;;Veemarkt;31;;BUILDING template
MECHELEN - FH01;4741917;;;;;;;;Borzestraat;12;;BUILDING template
MECHELEN - FH01;3037620;;;;;;;;Ijzerenleen;14;;BUILDING template
MECHELEN - FH01;3054428;;;;;;;;Oude Beggaardenstraat;3;;BUILDING template
MECHELEN - FH01;1339643;;;;;;;;Veemarkt;33;;BUILDING template
MECHELEN - FH01;3031549;;;;;;;;Borzestraat;14;;BUILDING template
MECHELEN - FH01;3037621;;;;;;;;Ijzerenleen;15;;BUILDING template
MECHELEN - FH01;9591;;;;;;;;Persoonshoek;2;;BUILDING template
MECHELEN - FH01;3051179;;;;;;;;Veemarkt;35;;BUILDING template
MECHELEN - FH01;3029545;;;;;;;;Arme-Clarenstraat;17;;BUILDING template
MECHELEN - FH01;4031215;;;;;;;;Borzestraat;16;;BUILDING template
MECHELEN - FH01;905271;;;;;;;;Ijzerenleen;16;;BUILDING template
MECHELEN - FH01;3033126;;;;;;;;Jef Denynplein;6;;BUILDING template
MECHELEN - FH01;3031550;;;;;;;;Borzestraat;18;;BUILDING template
MECHELEN - FH01;3037622;;;;;;;;Ijzerenleen;17;;BUILDING template
MECHELEN - FH01;3046126;;;;;;;;Persoonshoek;4;;BUILDING template
MECHELEN - FH01;5374208;;;;;;;;Veemarkt;41;;BUILDING template
MECHELEN - FH01;3031551;;;;;;;;Borzestraat;20;;BUILDING template
MECHELEN - FH01;905272;;;;;;;;Ijzerenleen;18;;BUILDING template
MECHELEN - FH01;3046128;;;;;;;;Persoonshoek;5;;BUILDING template
MECHELEN - FH01;3051183;;;;;;;;Veemarkt;37;B;BUILDING template
MECHELEN - FH01;3031553;;;;;;;;Borzestraat;22;;BUILDING template
MECHELEN - FH01;3037624;;;;;;;;Ijzerenleen;19;;BUILDING template
MECHELEN - FH01;905711;;;;;;;;Persoonshoek;6;;BUILDING template
MECHELEN - FH01;3051185;;;;;;;;Veemarkt;37;C;BUILDING template
MECHELEN - FH01;3031556;;;;;;;;Borzestraat;24;;BUILDING template
MECHELEN - FH01;3037625;;;;;;;;Ijzerenleen;20;;BUILDING template
MECHELEN - FH01;3051770;;;;;;;;Vismarkt;1;;BUILDING template
MECHELEN - FH01;5970490;;;;;;;;Melaan;5;;BUILDING template
MECHELEN - FH01;3037627;;;;;;;;Ijzerenleen;21;;BUILDING template
MECHELEN - FH01;905659;;;;;;;;Vismarkt;2;;BUILDING template
MECHELEN - FH01;904599;;;;;;;;Borzestraat;28;;BUILDING template
MECHELEN - FH01;3037628;;;;;;;;Ijzerenleen;22;;BUILDING template
MECHELEN - FH01;3046136;;;;;;;;Persoonshoek;11;;BUILDING template
MECHELEN - FH01;3051775;;;;;;;;Vismarkt;6;;BUILDING template
MECHELEN - FH01;904600;;;;;;;;Borzestraat;30;;BUILDING template
MECHELEN - FH01;904925;;;;;;;;Ijzerenleen;23;;BUILDING template
MECHELEN - FH01;3046140;;;;;;;;Persoonshoek;13;;BUILDING template
MECHELEN - FH01;3051776;;;;;;;;Vismarkt;8;;BUILDING template
MECHELEN - FH01;3031559;;;;;;;;Borzestraat;32;;BUILDING template
MECHELEN - FH01;904597;;;;;;;;Ijzerenleen;25;;BUILDING template
MECHELEN - FH01;903156;;;;;;;;Pitzemburgstraat;2;;BUILDING template
MECHELEN - FH01;3051778;;;;;;;;Vismarkt;10;;BUILDING template
MECHELEN - FH01;4741889;;;;;;;;Borzestraat;34;;BUILDING template
MECHELEN - FH01;905269;;;;;;;;Ijzerenleen;26;;BUILDING template
MECHELEN - FH01;3046218;;;;;;;;Pitzemburgstraat;4;;BUILDING template
MECHELEN - FH01;4748761;;;;;;;;Vismarkt;12;;BUILDING template
MECHELEN - FH01;3031562;;;;;;;;Borzestraat;38;;BUILDING template
MECHELEN - FH01;3037631;;;;;;;;Ijzerenleen;27;;BUILDING template
MECHELEN - FH01;3046219;;;;;;;;Pitzemburgstraat;6;;BUILDING template
MECHELEN - FH01;3051779;;;;;;;;Vismarkt;16;;BUILDING template
MECHELEN - FH01;3037632;;;;;;;;Ijzerenleen;28;;BUILDING template
MECHELEN - FH01;903157;;;;;;;;Pitzemburgstraat;8;;BUILDING template
MECHELEN - FH01;905658;;;;;;;;Vismarkt;18;;BUILDING template
MECHELEN - FH01;901415;;;;;;;;Rik Woutersstraat;2;;BUILDING template
MECHELEN - FH01;905657;;;;;;;;Vismarkt;20;;BUILDING template
MECHELEN - FH01;901175;;;;;;;;Sint-Janstraat;1;;BUILDING template
MECHELEN - FH01;3037636;;;;;;;;Ijzerenleen;30;;BUILDING template
MECHELEN - FH01;3051781;;;;;;;;Vismarkt;22;;BUILDING template
MECHELEN - FH01;930423;;;;;;;;Nieuwe Beggaardenstraat;27;;BUILDING template
MECHELEN - FH01;3037637;;;;;;;;Ijzerenleen;31;;BUILDING template
MECHELEN - FH01;3051783;;;;;;;;Vismarkt;24;;BUILDING template
MECHELEN - FH01;5838075;;;;;;;;Straatje-zonder-einde;2;;BUILDING template
MECHELEN - FH01;3037639;;;;;;;;Ijzerenleen;32;;BUILDING template
MECHELEN - FH01;4744531;;;;;;;;Rik Woutersstraat;8;;BUILDING template
MECHELEN - FH01;905656;;;;;;;;Vismarkt;26;;BUILDING template
MECHELEN - FH01;4733038;;;;;;;;Arme-Clarenstraat;28;;BUILDING template
MECHELEN - FH01;4037885;;;;;;;;Nieuwe Beggaardenstraat;47;;BUILDING template
MECHELEN - FH01;3037640;;;;;;;;Ijzerenleen;33;;BUILDING template
MECHELEN - FH01;3052900;;;;;;;;Rik Woutersstraat;10;;BUILDING template
MECHELEN - FH01;3051846;;;;;;;;Vleeshouwersstraat;1;;BUILDING template
MECHELEN - FH01;3037642;;;;;;;;Ijzerenleen;35;;BUILDING template
MECHELEN - FH01;3052903;;;;;;;;Rik Woutersstraat;12;;BUILDING template
MECHELEN - FH01;3051848;;;;;;;;Vleeshouwersstraat;2;;BUILDING template
MECHELEN - FH01;6489892;;;;;;;;Nieuwwerk;4;;BUILDING template
MECHELEN - FH01;3037643;;;;;;;;Ijzerenleen;36;;BUILDING template
MECHELEN - FH01;901416;;;;;;;;Rik Woutersstraat;14;;BUILDING template
MECHELEN - FH01;904583;;;;;;;;Ijzerenleen;37;;BUILDING template
MECHELEN - FH01;905301;;;;;;;;Rik Woutersstraat;16;;BUILDING template
MECHELEN - FH01;6328835;;;;;;;;Onder-den-Toren;8;;BUILDING template
MECHELEN - FH01;3037645;;;;;;;;Ijzerenleen;38;;BUILDING template
MECHELEN - FH01;904582;;;;;;;;Ijzerenleen;39;;BUILDING template
MECHELEN - FH01;3052905;;;;;;;;Rik Woutersstraat;20;;BUILDING template
MECHELEN - FH01;901201;;;;;;;;Wollemarkt;2;;BUILDING template
MECHELEN - FH01;4729770;;;;;;;;Ijzerenleen;40;;BUILDING template
MECHELEN - FH01;4749182;;;;;;;;Rik Woutersstraat;22;;BUILDING template
MECHELEN - FH01;3052837;;;;;;;;Wollemarkt;4;;BUILDING template
MECHELEN - FH01;3037647;;;;;;;;Ijzerenleen;41;;BUILDING template
MECHELEN - FH01;905300;;;;;;;;Rik Woutersstraat;24;;BUILDING template
MECHELEN - FH01;5838132;;;;;;;;Oude Beggaardenstraat;5;;BUILDING template
MECHELEN - FH01;3037650;;;;;;;;Ijzerenleen;43;;BUILDING template
MECHELEN - FH01;904571;;;;;;;;Schaalstraat;1;;BUILDING template
MECHELEN - FH01;3052840;;;;;;;;Wollemarkt;6;;BUILDING template
MECHELEN - FH01;3037651;;;;;;;;Ijzerenleen;44;;BUILDING template
MECHELEN - FH01;904601;;;;;;;;Schaalstraat;2;;BUILDING template
MECHELEN - FH01;935302;;;;;;;;Dobbelhuizen;1;;BUILDING template
MECHELEN - FH01;3037653;;;;;;;;Ijzerenleen;45;;BUILDING template
MECHELEN - FH01;4741854;;;;;;;;Schaalstraat;7;;BUILDING template
MECHELEN - FH01;3052845;;;;;;;;Wollemarkt;8;;BUILDING template
MECHELEN - FH01;6527842;;;;;;;;Oude Beggaardenstraat;15;;BUILDING template
MECHELEN - FH01;3033469;;;;;;;;Dobbelhuizen;2;;BUILDING template
MECHELEN - FH01;3037655;;;;;;;;Ijzerenleen;46;;BUILDING template
MECHELEN - FH01;3047267;;;;;;;;Schaalstraat;8;;BUILDING template
MECHELEN - FH01;3052847;;;;;;;;Wollemarkt;9;;BUILDING template
MECHELEN - FH01;6518663;;;;;;;;Sint-Katelijnestraat;42;;BUILDING template
MECHELEN - FH01;4062645;;;;;;;;Dobbelhuizen;3;;BUILDING template
MECHELEN - FH01;3037658;;;;;;;;Ijzerenleen;47;;BUILDING template
MECHELEN - FH01;4752011;;;;;;;;Wollemarkt;10;;BUILDING template
MECHELEN - FH01;4748713;;;;;;;;Begijnenstraat;46;;BUILDING template
MECHELEN - FH01;3033470;;;;;;;;Dobbelhuizen;4;;BUILDING template
MECHELEN - FH01;905275;;;;;;;;Ijzerenleen;50;;BUILDING template
MECHELEN - FH01;3047270;;;;;;;;Schaalstraat;13;;BUILDING template
MECHELEN - FH01;3052849;;;;;;;;Wollemarkt;11;;BUILDING template
MECHELEN - FH01;3032851;;;;;;;;Kanunnik de Deckerstraat;41;;BUILDING template
MECHELEN - FH01;4746661;;;;;;;;Blauwhondstraat;9;;BUILDING template
MECHELEN - FH01;3033472;;;;;;;;Dobbelhuizen;5;;BUILDING template
MECHELEN - FH01;3037661;;;;;;;;Ijzerenleen;51;;BUILDING template
MECHELEN - FH01;929559;;;;;;;;Wollemarkt;15;;BUILDING template
MECHELEN - FH01;935306;;;;;;;;Dobbelhuizen;6;;BUILDING template
MECHELEN - FH01;3037665;;;;;;;;Ijzerenleen;53;;BUILDING template
MECHELEN - FH01;3047274;;;;;;;;Schaalstraat;15;;BUILDING template
MECHELEN - FH01;901203;;;;;;;;Wollemarkt;16;;BUILDING template
MECHELEN - FH01;3031542;;;;;;;;Borzestraat;3;;BUILDING template
MECHELEN - FH01;3033473;;;;;;;;Dobbelhuizen;7;;BUILDING template
MECHELEN - FH01;3037667;;;;;;;;Ijzerenleen;54;;BUILDING template
MECHELEN - FH01;3047275;;;;;;;;Schaalstraat;16;;BUILDING template
MECHELEN - FH01;3052852;;;;;;;;Wollemarkt;17;;BUILDING template
MECHELEN - FH01;3033474;;;;;;;;Dobbelhuizen;8;;BUILDING template
MECHELEN - FH01;4037201;;;;;;;;Schaalstraat;17;;BUILDING template
MECHELEN - FH01;3052854;;;;;;;;Wollemarkt;18;;BUILDING template
MECHELEN - FH01;3037670;;;;;;;;Ijzerenleen;56;;BUILDING template
MECHELEN - FH01;4741839;;;;;;;;Schaalstraat;18;;BUILDING template
MECHELEN - FH01;3052855;;;;;;;;Wollemarkt;19;;BUILDING template
MECHELEN - FH01;929597;;;;;;;;Kanunnik de Deckerstraat;19;;BUILDING template
MECHELEN - FH01;4751086;;;;;;;;Dobbelhuizen;10;;BUILDING template
MECHELEN - FH01;3037671;;;;;;;;Ijzerenleen;57;;BUILDING template
MECHELEN - FH01;3047276;;;;;;;;Schaalstraat;20;;BUILDING template
MECHELEN - FH01;3052857;;;;;;;;Wollemarkt;20;;BUILDING template
MECHELEN - FH01;3033477;;;;;;;;Dobbelhuizen;12;;BUILDING template
MECHELEN - FH01;3037673;;;;;;;;Ijzerenleen;58;;BUILDING template
MECHELEN - FH01;3047277;;;;;;;;Schaalstraat;21;;BUILDING template
MECHELEN - FH01;929558;;;;;;;;Wollemarkt;21;;BUILDING template
MECHELEN - FH01;3037674;;;;;;;;Ijzerenleen;59;;BUILDING template
MECHELEN - FH01;3047279;;;;;;;;Schaalstraat;22;;BUILDING template
MECHELEN - FH01;3052860;;;;;;;;Wollemarkt;22;;BUILDING template
MECHELEN - FH01;3943985;;;;;;;;Blauwhondstraat;17;;BUILDING template
MECHELEN - FH01;3037675;;;;;;;;Ijzerenleen;61;;BUILDING template
MECHELEN - FH01;3047281;;;;;;;;Schaalstraat;24;;BUILDING template
MECHELEN - FH01;4014924;;;;;;;;Wollemarkt;26;;BUILDING template
MECHELEN - FH01;3037677;;;;;;;;Ijzerenleen;62;;BUILDING template
MECHELEN - FH01;4741877;;;;;;;;Schaalstraat;25;;BUILDING template
MECHELEN - FH01;3052862;;;;;;;;Wollemarkt;28;;BUILDING template
MECHELEN - FH01;929572;;;;;;;;Sint-Katelijnestraat;11;;BUILDING template
MECHELEN - FH01;935303;;;;;;;;Dobbelhuizen;19;;BUILDING template
